A,B,C,D,MINA,MINB,MINC,MIND,MAXA,MAXB,MAXC,MAXD,NORMA,NORMB,NORMC,NORMD
8.99502375,72.04141637,7.583671202,-0.025753465,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.012066418,-0.099660591,-0.948580867,0.003221614
-420.6615248,431.9,0.000121835,-0.006979899,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.564298417,-0.597481438,-1.52393E-05,0.000873146
-420.6545449,431.8998782,-0.099390975,0.019068806,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.564289054,-0.59748127,0.012432023,-0.002385401
-420.6736138,431.9992691,-0.198295355,-0.041836887,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.564314634,-0.597618765,0.024803182,0.00523356
-420.6317769,432.1975645,-0.296348968,-0.029671507,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.564258512,-0.597893083,0.037067926,0.00371174
-420.6021054,432.4939135,-0.393310519,-0.024401142,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.564218709,-0.598303046,0.049196072,0.003052446
-420.5777042,432.887224,-0.488940039,-0.025983481,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.564185976,-0.598847143,0.061157605,0.003250388
-420.5517207,433.376164,-0.582999184,-0.03436786,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.56415112,-0.599523533,0.072922712,0.004299227
-420.5173529,433.9591632,-0.675251523,-0.049495331,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.564105017,-0.600330041,0.08446182,0.006191589
-420.4678575,434.6344147,-0.765462827,-0.07129873,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.564038621,-0.60126417,0.095745632,0.008919072
-420.3965588,435.3998776,-0.853401351,-0.099702758,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.563942977,-0.602323096,0.10674516,0.012472257
-420.2968561,436.2532789,-0.938838122,-0.134624077,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.563809231,-0.603503673,0.117431763,0.016840719
-420.162232,437.192117,-1.021547213,-0.175971406,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.563628638,-0.604802442,0.127777183,0.022013038
-419.9862606,438.2136642,-1.101306023,-0.223645635,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.563392581,-0.606215629,0.137753575,0.027976818
-419.7626149,439.3149703,-1.177895541,-0.277539948,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.56309257,-0.607739153,0.147333547,0.034718695
-419.485075,440.4928658,-1.251100622,-0.337539948,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.562720263,-0.609368629,0.156490185,0.042224359
-419.147535,441.7439664,-1.320710241,-0.403523801,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.562267468,-0.611099376,0.165197097,0.05047857
-418.7440112,443.0646767,-1.386517756,-0.475362381,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.561726159,-0.612926419,0.173428433,0.059465174
-418.2686489,444.4511944,-1.448321155,-0.552919432,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.561088482,-0.614844498,0.181158927,0.069167127
-417.7157294,445.8995156,-1.505923305,-0.636051727,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.560346766,-0.616848076,0.18836392,0.079566512
-417.0796777,447.4054389,-1.559132194,-0.724609249,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.559493531,-0.618931338,0.195019395,0.090644563
-416.3550685,448.9645711,-1.607761159,-0.81843537,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.558521501,-0.621088209,0.201102004,0.102381685
-415.5366331,450.5723322,-1.651629119,-0.917367044,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.557423607,-0.623312352,0.206589097,0.114757484
-414.619266,452.2239614,-1.690560793,-1.021235004,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.556193,-0.625597182,0.211458749,0.127750785
-413.598031,453.9145221,-1.724386914,-1.129863969,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.55482306,-0.627935868,0.215689788,0.141339661
-412.4681671,455.6389091,-1.752944436,-1.243072858,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.553307398,-0.630321349,0.21926182,0.155501459
-411.2250942,457.3918535,-1.776076731,-1.360675009,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.551639872,-0.632746336,0.222155255,0.17021283
-409.8644192,459.1679302,-1.793633782,-1.482478407,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.549814588,-0.635203323,0.224351326,0.185449754
-408.3819408,460.961564,-1.805472363,-1.608285922,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.54782591,-0.637684599,0.225832119,0.20118757
-406.7736549,462.7670364,-1.811456215,-1.737895541,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.545668468,-0.640182251,0.226580592,0.217401008
-405.0357593,464.5784926,-1.811456215,-1.871100622,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.543337159,-0.642688182,0.226580592,0.234064219
-403.1646587,466.3899488,-1.805350528,-2.00769014,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.540827162,-0.645194113,0.22581688,0.251150803
-401.1569686,468.1952993,-1.793024757,-2.14744895,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.538133937,-0.647691597,0.224275148,0.268633848
-399.0095196,469.9883241,-1.774372086,-2.290158041,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.535253231,-0.65017203,0.221942034,0.286485957
-396.7193616,471.7626962,-1.749293405,-2.435594812,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.532181088,-0.652626659,0.218805142,0.304679283
-394.2837668,473.5119896,-1.717697433,-2.583533336,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.528913847,-0.655046595,0.214853054,0.323185565
-391.7002334,475.229687,-1.679500832,-2.73374464,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.525448154,-0.657422822,0.210075347,0.341976159
-388.9664888,476.9091878,-1.634628303,-2.885996979,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.521780959,-0.659746208,0.2044626,0.361022074
-386.0804918,478.5438162,-1.583012682,-3.040056124,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.517909525,-0.662007519,0.198006414,0.380294011
-383.0404357,480.1268288,-1.524595021,-3.195685644,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.513831427,-0.664197426,0.190699416,0.399762394
-379.84475,481.6514239,-1.466177359,-3.351315164,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.509544559,-0.666306519,0.183392417,0.419230776
-376.4934349,483.1176012,-1.407759697,-3.506944684,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.505048921,-0.668334798,0.176085418,0.438699158
-372.9864902,484.5253609,-1.349342035,-3.662574205,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.500344514,-0.670282263,0.168778419,0.45816754
-369.323916,485.8747029,-1.290924373,-3.818203725,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.495431336,-0.672148915,0.161471421,0.477635922
-365.5057123,487.1656273,-1.239308752,-3.97226287,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.490309388,-0.673934752,0.155015235,0.49690786
-361.5334494,488.4049361,-1.194436224,-4.124515209,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.484980777,-0.675649186,0.149402488,0.515953775
-357.4089342,489.5993723,-1.156239622,-4.274726512,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.479447927,-0.677301544,0.144624781,0.534744369
-353.1342077,490.7556119,-1.124643651,-4.422665037,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.473713574,-0.678901062,0.140672693,0.55325065
-348.7115426,491.8802556,-1.09956497,-4.568101808,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.467780769,-0.680456871,0.137535801,0.571443977
-344.1434408,492.9798205,-1.080912298,-4.710810899,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.461652867,-0.681977986,0.135202687,0.589296086
-339.4326299,494.0607328,-1.068586528,-4.850569708,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.455333527,-0.683473297,0.133660955,0.606779131
-334.5820602,495.1293194,-0.968586528,-4.810569708,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.448826707,-0.684951558,0.121152754,0.601775355
-329.7714905,496.0979059,-0.868586528,-4.770569708,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.442373545,-0.68629148,0.108644552,0.596771578
-325.0009208,496.9664924,-0.768586528,-4.730569708,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.435974042,-0.687493065,0.096136351,0.591767802
-320.2703511,497.7350789,-0.668586528,-4.690569708,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.429628196,-0.688556311,0.083628149,0.586764026
-315.5797814,498.4036655,-0.568586528,-4.650569708,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.423336009,-0.68948122,0.071119948,0.58176025
-310.9292117,498.972252,-0.468586528,-4.610569708,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.41709748,-0.69026779,0.058611747,0.576756474
-306.318642,499.4408385,-0.368586528,-4.570569708,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.410912609,-0.690916023,0.046103545,0.571752697
-301.7480723,499.8094251,-0.268586528,-4.530569708,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.404781397,-0.691425918,0.033595344,0.566748921
-297.2175026,500.0780116,-0.168586528,-4.490569708,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.398703842,-0.691797475,0.021087142,0.561745145
-292.7269328,500.2465981,-0.068586528,-4.450569708,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.392679946,-0.692030694,0.008578941,0.556741369
-288.2763631,500.3151846,0.031413472,-4.410569708,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.386709708,-0.692125575,-0.00392926,0.551737593
-283.8657934,500.2837712,0.131413472,-4.370569708,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.380793128,-0.692082119,-0.016437462,0.546733816
-279.4952237,500.1523577,0.231413472,-4.330569708,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.374930206,-0.691900324,-0.028945663,0.54173004
-275.164654,499.9209442,0.331413472,-4.290569708,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.369120943,-0.691580191,-0.041453865,0.536726264
-270.8740843,499.5895308,0.431413472,-4.250569708,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.363365338,-0.691121721,-0.053962066,0.531722488
-266.6235146,499.1581173,0.531413472,-4.210569708,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.357663391,-0.690524913,-0.066470267,0.526718712
-262.4129449,498.6267038,0.631413472,-4.170569708,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.352015102,-0.689789766,-0.078978469,0.521714935
-258.2423752,497.9952903,0.731413472,-4.130569708,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.346420471,-0.688916282,-0.09148667,0.516711159
-254.1118055,497.2638769,0.831413472,-4.090569708,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.340879499,-0.68790446,-0.103994872,0.511707383
-250.0212358,496.4324634,0.931413472,-4.050569708,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.335392184,-0.6867543,-0.116503073,0.506703607
-245.9706661,495.5010499,1.031413472,-4.010569708,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.329958528,-0.685465802,-0.129011274,0.501699831
-241.9600963,494.4696364,1.131413472,-3.970569708,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.32457853,-0.684038966,-0.141519476,0.496696054
-237.9895266,493.338223,1.231413472,-3.930569708,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.31925219,-0.682473792,-0.154027677,0.491692278
-234.0589569,492.1068095,1.331413472,-3.890569708,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.313979509,-0.680770281,-0.166535879,0.486688502
-230.1683872,490.775396,1.431413472,-3.850569708,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.308760485,-0.678928431,-0.17904408,0.481684726
-226.3178175,489.3439826,1.531413472,-3.810569708,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.30359512,-0.676948244,-0.191552281,0.47668095
-222.5072478,487.8125691,1.631413472,-3.770569708,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.298483413,-0.674829718,-0.204060483,0.471677174
-218.7366781,486.1811556,1.731413472,-3.730569708,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.293425364,-0.672572855,-0.216568684,0.466673397
-215.0061084,484.4497421,1.831413472,-3.690569708,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.288420974,-0.670177654,-0.229076886,0.461669621
-211.3155387,482.6183287,1.931413472,-3.650569708,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.283470241,-0.667644115,-0.241585087,0.456665845
-207.664969,480.6869152,2.031413472,-3.610569708,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.278573167,-0.664972237,-0.254093288,0.451662069
-204.0543993,478.6555017,2.131413472,-3.570569708,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.273729751,-0.662162023,-0.26660149,0.446658293
-200.4838296,476.5240883,2.231413472,-3.530569708,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.268939993,-0.65921347,-0.279109691,0.441654516
-196.9532598,474.2926748,2.331413472,-3.490569708,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.264203894,-0.656126579,-0.291617893,0.43665074
-193.4626901,471.9612613,2.431413472,-3.450569708,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.259521452,-0.65290135,-0.304126094,0.431646964
-190.0121204,469.5298478,2.531413472,-3.410569708,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.254892669,-0.649537784,-0.316634295,0.426643188
-186.6015507,466.9984344,2.631413472,-3.370569708,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.250317544,-0.646035879,-0.329142497,0.421639412
-183.230981,464.3670209,2.731413472,-3.330569708,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.245796077,-0.642395637,-0.341650698,0.416635635
-179.9004113,461.6356074,2.831413472,-3.290569708,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.241328268,-0.638617056,-0.3541589,0.411631859
-176.6098416,458.8041939,2.931413472,-3.250569708,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.236914118,-0.634700138,-0.366667101,0.406628083
-173.3592719,455.8727805,3.031413472,-3.210569708,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.232553626,-0.630644882,-0.379175302,0.401624307
-170.1487022,452.841367,3.131413472,-3.170569708,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.228246791,-0.626451288,-0.391683504,0.396620531
-166.9781325,449.7099535,3.231413472,-3.130569708,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,0.223993616,-0.622119356,-0.404191705,0.391616754
